timestamp,host,process_name,cpu_percent,memory_mb,disk_write_mb,file_write_count,file_rename_count,network_connections,child_process_count,unsigned_binary,suspicious_extension_changes,entropy_score,shadow_copy_events,label
2026-05-18T15:10:00,host-02,python.exe,32,999,78.8,10,0,22,5,0,2,4.9,0,benign
2026-05-18T15:15:00,host-04,svchost.exe,17,974,11.5,128,0,42,0,0,0,4.7,0,benign
2026-05-18T15:20:00,host-27,svchost.exe,8,486,27.6,46,4,17,5,0,0,3.7,0,benign
2026-05-18T15:25:00,host-12,svchost.exe,37,732,29.6,49,0,18,3,0,4,5.6,0,benign
2026-05-18T15:30:00,host-56,encryptor.exe,87,1353,398.7,159,245,0,3,1,103,8.3,1,suspicious
2026-05-18T15:35:00,host-09,excel.exe,0,484,35.6,24,6,1,4,0,4,4.0,0,benign
2026-05-18T15:40:00,host-02,rclone.exe,26,172,62.2,99,10,261,5,1,4,5.1,0,suspicious
2026-05-18T15:45:00,host-14,excel.exe,16,619,2.5,106,0,62,0,0,2,5.0,0,benign
2026-05-18T15:50:00,host-21,explorer.exe,14,0,0.0,0,6,85,0,0,1,5.2,0,benign
2026-05-18T15:55:00,host-27,teams.exe,28,1078,22.1,25,8,1,0,0,3,4.0,0,benign
2026-05-18T16:00:00,host-21,excel.exe,25,984,0.0,0,2,43,3,0,2,5.2,0,benign
2026-05-18T16:05:00,host-26,outlook.exe,28,1752,42.9,69,1,8,3,0,4,2.8,0,benign
2026-05-18T16:10:00,host-37,teams.exe,21,1311,0.0,0,5,29,5,0,1,4.7,0,benign
2026-05-18T16:15:00,host-21,chrome.exe,25,1235,41.1,51,0,0,2,0,2,4.4,1,benign
2026-05-18T16:20:00,host-57,rclone.exe,62,676,81.9,0,6,171,7,1,5,4.6,0,suspicious
2026-05-18T16:25:00,host-40,outlook.exe,28,647,11.9,1,0,27,1,0,0,4.5,0,benign
2026-05-18T16:30:00,host-03,excel.exe,34,696,0.0,63,0,51,1,0,0,5.2,0,benign
2026-05-18T16:35:00,host-03,powershell.exe,76,1419,34.6,196,93,86,11,0,55,7.0,1,suspicious
2026-05-18T16:40:00,host-29,powershell.exe,68,835,69.7,96,31,55,5,1,13,6.3,0,suspicious
2026-05-18T16:45:00,host-32,python.exe,33,1270,0.0,1,6,35,4,0,0,4.1,0,benign
2026-05-18T16:50:00,host-32,outlook.exe,50,1746,0.0,42,7,45,1,0,0,4.3,0,benign
2026-05-18T16:55:00,host-01,explorer.exe,31,938,4.2,33,9,19,2,0,3,4.3,0,benign
2026-05-18T17:00:00,host-24,encryptor.exe,101,1182,235.6,360,287,49,1,0,84,8.4,1,suspicious
2026-05-18T17:05:00,host-24,miner.exe,94,1179,0.0,32,2,87,0,0,0,4.5,0,suspicious
2026-05-18T17:10:00,host-32,explorer.exe,13,1487,0.0,51,5,10,1,0,5,4.9,0,benign
2026-05-18T17:15:00,host-44,chrome.exe,39,0,0.0,11,5,36,0,1,0,4.0,0,benign
2026-05-18T17:20:00,host-01,powershell.exe,88,692,121.9,244,85,29,6,0,34,7.1,1,suspicious
2026-05-18T17:25:00,host-56,encryptor.exe,90,1273,349.0,366,145,24,1,1,87,7.9,1,suspicious
2026-05-18T17:30:00,host-22,teams.exe,12,1282,33.1,15,0,14,0,0,3,5.2,0,benign
2026-05-18T17:35:00,host-46,teams.exe,19,678,50.3,10,6,27,0,0,4,4.2,0,benign
2026-05-18T17:40:00,host-30,svchost.exe,4,1626,23.8,0,7,0,0,0,6,4.8,0,benign
2026-05-18T17:45:00,host-58,teams.exe,51,776,14.5,11,6,56,0,0,0,4.4,0,benign
2026-05-18T17:50:00,host-08,python.exe,24,1116,44.3,25,1,20,4,0,0,4.5,0,benign
2026-05-18T17:55:00,host-03,powershell.exe,107,1099,234.8,85,46,0,12,1,0,7.9,1,suspicious
2026-05-18T18:00:00,host-08,python.exe,0,1146,32.5,38,1,96,0,0,2,3.7,0,benign
2026-05-18T18:05:00,host-53,excel.exe,28,554,13.7,37,7,41,0,0,0,4.1,0,benign
2026-05-18T18:10:00,host-13,explorer.exe,10,1155,8.2,45,10,46,1,1,2,4.7,0,benign
2026-05-18T18:15:00,host-46,python.exe,14,1271,27.3,0,0,18,2,0,7,2.8,0,benign
2026-05-18T18:20:00,host-46,miner.exe,97,1355,15.4,31,3,66,1,1,2,5.1,0,suspicious
2026-05-18T18:25:00,host-32,powershell.exe,49,485,81.2,78,27,41,14,1,11,5.9,0,suspicious
2026-05-18T18:30:00,host-37,rclone.exe,33,827,38.6,25,6,134,1,1,2,6.1,0,suspicious
2026-05-18T18:35:00,host-42,miner.exe,100,1059,25.6,53,3,110,1,1,0,4.6,1,suspicious
2026-05-18T18:40:00,host-38,outlook.exe,31,820,0.0,0,0,0,0,0,1,3.9,0,benign
2026-05-18T18:45:00,host-16,outlook.exe,13,1194,8.7,12,12,0,2,0,4,4.1,0,benign
2026-05-18T18:50:00,host-09,outlook.exe,29,328,33.7,24,0,6,4,0,3,4.9,0,benign
2026-05-18T18:55:00,host-46,teams.exe,0,1855,0.0,0,4,28,5,0,0,4.5,0,benign
2026-05-18T19:00:00,host-42,encryptor.exe,87,1533,327.6,397,263,11,8,0,64,8.6,1,suspicious
2026-05-18T19:05:00,host-16,excel.exe,62,873,0.0,21,5,42,2,0,3,5.5,0,benign
2026-05-18T19:10:00,host-40,svchost.exe,34,968,41.1,25,5,63,4,0,1,4.8,0,benign
2026-05-18T19:15:00,host-07,encryptor.exe,83,934,401.5,400,222,11,3,1,43,8.4,1,suspicious
2026-05-18T19:20:00,host-17,rclone.exe,46,453,42.6,2,0,98,3,0,1,5.4,0,suspicious
2026-05-18T19:25:00,host-17,teams.exe,34,874,4.4,37,11,37,2,0,1,4.4,1,benign
2026-05-18T19:30:00,host-13,svchost.exe,34,662,0.0,6,3,33,3,0,0,4.5,0,benign
2026-05-18T19:35:00,host-29,chrome.exe,7,1583,13.0,118,0,69,1,0,0,4.4,0,benign
2026-05-18T19:40:00,host-50,outlook.exe,28,0,11.6,84,6,52,2,0,2,3.9,0,benign
2026-05-18T19:45:00,host-31,rclone.exe,37,899,129.7,69,0,136,1,0,0,6.9,0,suspicious
2026-05-18T19:50:00,host-20,encryptor.exe,89,1060,333.2,371,151,0,0,1,93,8.8,1,suspicious
2026-05-18T19:55:00,host-05,outlook.exe,78,1592,62.5,68,5,20,1,0,2,5.2,0,benign
2026-05-18T20:00:00,host-48,explorer.exe,47,1540,54.5,55,3,62,0,0,4,3.7,0,benign
2026-05-18T20:05:00,host-39,powershell.exe,95,1158,178.4,217,33,35,18,1,9,6.8,1,suspicious
2026-05-18T20:10:00,host-04,chrome.exe,26,1461,36.2,39,0,55,3,0,0,5.5,0,benign
2026-05-18T20:15:00,host-36,rclone.exe,59,638,83.1,77,6,131,6,0,4,4.2,0,suspicious
2026-05-18T20:20:00,host-25,svchost.exe,36,675,0.0,39,3,58,1,0,5,5.2,0,benign
2026-05-18T20:25:00,host-13,svchost.exe,17,740,18.1,62,4,45,1,0,1,3.5,0,benign
2026-05-18T20:30:00,host-14,encryptor.exe,87,1040,338.0,511,305,0,4,0,79,8.8,1,suspicious
2026-05-18T20:35:00,host-22,teams.exe,3,842,8.8,77,9,34,2,0,4,4.1,0,benign
2026-05-18T20:40:00,host-44,miner.exe,99,1582,19.7,0,2,93,0,0,0,4.7,0,suspicious
2026-05-18T20:45:00,host-30,chrome.exe,17,1155,16.3,10,3,19,3,0,0,4.7,0,benign
2026-05-18T20:50:00,host-26,rclone.exe,30,561,104.5,17,10,225,7,1,4,3.5,0,benign
2026-05-18T20:55:00,host-18,excel.exe,22,635,48.1,26,0,2,0,0,2,3.7,0,benign
2026-05-18T21:00:00,host-44,teams.exe,48,936,57.7,38,8,16,2,0,0,4.2,0,benign
2026-05-18T21:05:00,host-39,svchost.exe,1,1251,62.4,92,13,31,1,0,1,3.3,0,benign
2026-05-18T21:10:00,host-09,powershell.exe,75,704,141.9,216,18,35,4,0,24,6.5,1,suspicious
2026-05-18T21:15:00,host-54,miner.exe,92,1693,19.1,19,2,99,4,0,1,6.2,1,suspicious
2026-05-18T21:20:00,host-13,explorer.exe,48,645,32.3,0,8,32,1,0,3,3.7,1,benign
2026-05-18T21:25:00,host-32,powershell.exe,50,1100,89.2,213,41,55,5,0,47,5.6,1,suspicious
2026-05-18T21:30:00,host-47,explorer.exe,48,738,0.0,8,0,38,2,0,2,4.8,0,benign
2026-05-18T21:35:00,host-58,encryptor.exe,90,1301,295.9,377,109,16,5,1,117,7.8,1,suspicious
2026-05-18T21:40:00,host-09,powershell.exe,97,1064,209.0,62,36,64,14,1,61,5.1,1,suspicious
2026-05-18T21:45:00,host-18,outlook.exe,10,1123,21.5,73,11,33,0,0,4,5.2,0,benign
2026-05-18T21:50:00,host-01,miner.exe,101,1253,15.4,0,2,106,4,1,0,4.1,0,suspicious
2026-05-18T21:55:00,host-52,powershell.exe,70,698,128.0,71,144,26,0,1,18,7.6,1,suspicious
2026-05-18T22:00:00,host-26,miner.exe,100,1415,5.2,25,1,2,1,1,0,4.8,0,suspicious
2026-05-18T22:05:00,host-27,svchost.exe,37,810,0.8,39,1,22,4,1,2,4.5,0,benign
2026-05-18T22:10:00,host-48,encryptor.exe,80,299,524.4,260,195,0,0,1,104,8.2,1,suspicious
2026-05-18T22:15:00,host-48,teams.exe,16,1242,13.9,28,3,46,0,0,6,4.4,0,suspicious
2026-05-18T22:20:00,host-50,encryptor.exe,77,1880,448.3,223,182,14,4,1,92,8.0,1,suspicious
2026-05-18T22:25:00,host-23,chrome.exe,22,2106,41.2,20,3,47,0,0,2,5.3,0,benign
2026-05-18T22:30:00,host-42,rclone.exe,60,989,96.8,78,6,162,2,1,1,3.2,0,suspicious
2026-05-18T22:35:00,host-44,outlook.exe,19,836,12.2,0,11,0,0,0,4,4.6,0,benign
2026-05-18T22:40:00,host-22,python.exe,32,626,33.0,57,0,0,2,0,1,4.1,0,benign
2026-05-18T22:45:00,host-14,code.exe,67,917,28.8,41,5,57,4,0,3,4.6,0,benign
2026-05-18T22:50:00,host-47,svchost.exe,15,304,38.9,88,0,57,1,0,2,4.8,0,benign
2026-05-18T22:55:00,host-11,rclone.exe,32,1206,0.0,67,7,241,7,0,4,3.6,0,suspicious
2026-05-18T23:00:00,host-02,miner.exe,103,1358,19.6,39,4,55,2,0,1,4.4,0,suspicious
2026-05-18T23:05:00,host-30,chrome.exe,34,1838,29.2,25,0,31,3,0,0,3.9,0,benign
2026-05-18T23:10:00,host-28,python.exe,29,674,5.3,14,4,58,4,0,1,3.0,0,benign
2026-05-18T23:15:00,host-46,svchost.exe,5,972,0.0,46,6,0,2,0,4,4.4,0,benign
2026-05-18T23:20:00,host-08,encryptor.exe,101,891,320.4,210,273,0,6,1,83,8.3,1,suspicious
2026-05-18T23:25:00,host-31,excel.exe,7,1234,11.1,42,11,13,4,0,1,4.5,0,benign
2026-05-18T23:30:00,host-24,explorer.exe,20,1573,34.5,0,2,36,3,0,0,4.3,0,benign
2026-05-18T23:35:00,host-06,powershell.exe,77,758,87.0,197,93,49,3,1,50,7.7,1,suspicious
2026-05-18T23:40:00,host-56,powershell.exe,112,537,45.1,94,49,78,3,1,39,7.9,0,suspicious
2026-05-18T23:45:00,host-40,teams.exe,40,216,0.0,74,4,54,0,0,2,4.3,0,benign
2026-05-18T23:50:00,host-07,rclone.exe,52,651,0.0,62,10,255,5,1,5,5.1,0,suspicious
2026-05-18T23:55:00,host-03,encryptor.exe,81,759,583.6,353,118,11,3,1,93,8.0,1,suspicious
2026-05-19T00:00:00,host-08,chrome.exe,11,1244,29.6,23,7,46,4,0,1,3.3,0,benign
2026-05-19T00:05:00,host-09,miner.exe,99,1135,25.3,54,1,73,2,1,1,4.2,0,suspicious
2026-05-19T00:10:00,host-37,chrome.exe,32,1388,0.0,43,6,62,7,0,0,3.6,0,benign
2026-05-19T00:15:00,host-12,explorer.exe,38,938,13.5,0,8,43,2,0,0,4.6,1,benign
2026-05-19T00:20:00,host-48,explorer.exe,37,478,0.0,57,6,43,2,1,1,4.5,0,benign
2026-05-19T00:25:00,host-02,outlook.exe,2,1093,0.0,51,8,31,4,0,0,4.7,0,benign
2026-05-19T00:30:00,host-29,python.exe,10,1088,49.7,112,10,34,3,0,0,4.8,0,benign
2026-05-19T00:35:00,host-02,chrome.exe,19,1444,2.4,14,10,14,0,0,3,4.8,0,benign
2026-05-19T00:40:00,host-58,miner.exe,101,1472,23.3,37,8,25,1,1,3,4.4,0,suspicious
2026-05-19T00:45:00,host-37,powershell.exe,93,409,128.1,35,79,34,12,1,25,6.8,0,suspicious
2026-05-19T00:50:00,host-45,encryptor.exe,77,949,363.2,224,209,24,4,1,82,7.9,1,suspicious
2026-05-19T00:55:00,host-36,chrome.exe,46,2075,9.3,10,6,77,5,0,1,4.8,0,benign
2026-05-19T01:00:00,host-14,chrome.exe,42,434,53.3,75,0,53,4,0,4,4.3,0,benign
2026-05-19T01:05:00,host-05,svchost.exe,49,432,44.1,76,0,56,3,0,2,3.8,0,benign
2026-05-19T01:10:00,host-43,powershell.exe,81,934,180.7,191,35,46,7,1,40,6.2,0,suspicious
2026-05-19T01:15:00,host-50,miner.exe,99,1997,23.7,59,5,72,1,1,2,4.6,0,suspicious
2026-05-19T01:20:00,host-17,powershell.exe,71,0,206.6,201,73,95,13,1,33,6.5,1,suspicious
2026-05-19T01:25:00,host-59,code.exe,21,1448,14.3,41,0,23,6,0,2,4.0,0,benign
2026-05-19T01:30:00,host-05,miner.exe,98,1896,18.5,27,0,81,2,1,3,5.4,0,suspicious
2026-05-19T01:35:00,host-36,svchost.exe,45,457,0.0,23,9,13,3,0,1,3.5,0,benign
2026-05-19T01:40:00,host-36,powershell.exe,72,1230,167.5,3,67,89,5,1,8,5.7,1,suspicious
2026-05-19T01:45:00,host-12,rclone.exe,20,584,146.9,49,10,256,0,1,4,4.4,0,suspicious
2026-05-19T01:50:00,host-33,explorer.exe,21,637,4.8,23,3,34,4,0,3,3.9,0,benign
2026-05-19T01:55:00,host-01,outlook.exe,40,1630,27.3,66,10,11,2,0,3,4.6,0,benign
2026-05-19T02:00:00,host-21,outlook.exe,33,716,22.4,29,0,52,0,0,0,3.8,0,benign
2026-05-19T02:05:00,host-21,excel.exe,0,597,21.8,67,0,44,0,0,1,4.7,0,benign
2026-05-19T02:10:00,host-03,powershell.exe,87,1023,220.9,119,115,9,15,1,0,8.0,1,suspicious
2026-05-19T02:15:00,host-18,chrome.exe,58,1673,22.2,74,3,58,1,0,0,4.1,0,benign
2026-05-19T02:20:00,host-44,powershell.exe,85,556,203.3,226,73,107,13,0,34,5.3,0,suspicious
2026-05-19T02:25:00,host-38,code.exe,43,0,43.2,116,0,40,1,0,0,4.2,0,benign
2026-05-19T02:30:00,host-05,miner.exe,92,1997,0.0,22,4,64,7,1,1,5.0,0,benign
2026-05-19T02:35:00,host-38,encryptor.exe,87,1285,314.5,72,248,14,3,1,63,8.0,1,suspicious
2026-05-19T02:40:00,host-39,excel.exe,0,1298,3.1,1,3,22,0,0,2,3.9,0,benign
2026-05-19T02:45:00,host-22,powershell.exe,81,891,89.9,199,3,15,1,0,32,7.5,1,suspicious
2026-05-19T02:50:00,host-27,outlook.exe,31,1341,9.5,82,0,20,1,0,1,3.2,0,benign
2026-05-19T02:55:00,host-37,teams.exe,41,1882,41.2,0,7,40,0,0,2,5.1,0,benign
2026-05-19T03:00:00,host-33,powershell.exe,82,1143,25.9,24,108,40,13,0,36,7.4,0,suspicious
2026-05-19T03:05:00,host-35,encryptor.exe,79,1326,398.6,419,236,21,0,1,36,8.9,1,suspicious
2026-05-19T03:10:00,host-24,code.exe,11,1258,4.5,67,0,24,2,0,0,4.7,0,benign
2026-05-19T03:15:00,host-38,chrome.exe,18,505,30.7,23,10,32,0,0,0,4.9,0,benign
2026-05-19T03:20:00,host-27,excel.exe,40,1160,37.5,33,0,47,5,0,4,4.4,0,benign
2026-05-19T03:25:00,host-01,powershell.exe,50,1151,77.0,255,67,62,18,0,28,6.2,0,suspicious
2026-05-19T03:30:00,host-32,rclone.exe,41,957,15.2,44,13,81,9,1,3,6.3,0,suspicious
2026-05-19T03:35:00,host-50,teams.exe,15,1845,10.4,51,0,1,2,0,0,3.4,0,benign
2026-05-19T03:40:00,host-54,excel.exe,0,499,0.0,83,7,4,3,1,4,4.1,0,benign
2026-05-19T03:45:00,host-55,chrome.exe,24,597,80.0,54,0,27,4,0,3,3.3,0,benign
2026-05-19T03:50:00,host-35,powershell.exe,83,891,337.3,68,57,19,12,1,26,8.7,1,suspicious
2026-05-19T03:55:00,host-24,encryptor.exe,95,110,434.2,168,214,40,5,0,87,8.2,0,suspicious
2026-05-19T04:00:00,host-12,explorer.exe,11,29,0.0,0,1,39,0,0,1,3.6,0,benign
2026-05-19T04:05:00,host-09,code.exe,31,489,45.2,54,2,89,4,0,0,5.8,0,benign
2026-05-19T04:10:00,host-53,python.exe,39,1269,20.6,12,5,20,1,0,0,5.3,0,benign
2026-05-19T04:15:00,host-14,teams.exe,25,0,44.7,38,0,53,0,0,0,4.8,0,benign
2026-05-19T04:20:00,host-07,chrome.exe,25,1134,0.0,109,0,37,2,0,0,4.4,0,benign
2026-05-19T04:25:00,host-44,code.exe,10,2243,23.2,79,6,85,2,0,5,4.8,0,benign
2026-05-19T04:30:00,host-55,powershell.exe,102,774,212.2,157,57,34,6,0,26,7.2,1,suspicious
2026-05-19T04:35:00,host-53,teams.exe,20,65,17.0,5,3,12,0,0,1,5.2,0,benign
2026-05-19T04:40:00,host-06,encryptor.exe,81,2240,337.6,399,207,24,4,1,105,8.5,1,suspicious
2026-05-19T04:45:00,host-01,explorer.exe,5,389,0.0,10,3,36,2,0,3,4.6,0,benign
2026-05-19T04:50:00,host-59,encryptor.exe,100,1309,431.8,386,173,27,3,1,21,8.1,1,suspicious
2026-05-19T04:55:00,host-49,teams.exe,13,810,0.0,0,0,64,6,0,1,3.5,0,benign
2026-05-19T05:00:00,host-14,teams.exe,47,1871,9.9,138,0,11,2,0,1,4.0,0,benign
2026-05-19T05:05:00,host-02,encryptor.exe,97,1638,377.6,135,185,0,3,1,117,8.4,1,suspicious
2026-05-19T05:10:00,host-36,excel.exe,11,1165,47.2,43,0,34,3,0,0,4.6,0,benign
2026-05-19T05:15:00,host-43,code.exe,62,1427,0.0,4,1,51,0,0,3,2.6,0,benign
2026-05-19T05:20:00,host-19,miner.exe,94,1155,0.0,13,3,23,4,0,2,4.3,0,suspicious
2026-05-19T05:25:00,host-18,chrome.exe,39,1109,61.9,15,1,11,3,0,0,5.3,0,benign
2026-05-19T05:30:00,host-43,miner.exe,98,1668,16.6,4,1,80,1,1,1,3.9,0,suspicious
2026-05-19T05:35:00,host-29,powershell.exe,86,162,100.5,13,75,50,9,0,5,6.1,1,suspicious
2026-05-19T05:40:00,host-48,miner.exe,102,1670,0.0,23,3,52,5,1,5,5.1,0,suspicious
2026-05-19T05:45:00,host-50,miner.exe,100,1470,5.1,0,0,65,1,1,3,4.5,0,suspicious
2026-05-19T05:50:00,host-20,excel.exe,38,1476,5.1,3,11,0,4,0,2,4.9,0,benign
2026-05-19T05:55:00,host-19,powershell.exe,133,188,2.4,190,69,64,4,0,44,6.3,1,suspicious
2026-05-19T06:00:00,host-25,teams.exe,3,251,49.7,0,7,31,1,0,3,4.5,0,benign
2026-05-19T06:05:00,host-21,excel.exe,25,1849,13.7,0,10,48,4,0,4,3.8,0,benign
2026-05-19T06:10:00,host-31,encryptor.exe,89,751,412.6,348,171,0,5,1,119,7.6,0,suspicious
2026-05-19T06:15:00,host-54,teams.exe,32,909,20.3,0,0,58,1,0,3,4.8,0,benign
2026-05-19T06:20:00,host-54,teams.exe,0,1522,7.5,37,3,29,0,0,2,3.1,0,benign
2026-05-19T06:25:00,host-59,outlook.exe,13,1258,0.0,35,0,26,0,0,2,4.0,0,benign
2026-05-19T06:30:00,host-53,python.exe,38,1222,52.5,43,0,19,5,0,0,4.6,0,benign
2026-05-19T06:35:00,host-30,teams.exe,21,476,33.1,42,0,30,1,0,3,4.2,0,benign
2026-05-19T06:40:00,host-10,explorer.exe,52,655,61.2,87,4,19,2,0,0,4.6,0,benign
2026-05-19T06:45:00,host-33,svchost.exe,37,786,52.5,31,1,7,2,0,2,4.3,0,benign
2026-05-19T06:50:00,host-22,teams.exe,35,391,34.9,71,8,8,4,0,0,4.2,0,benign
2026-05-19T06:55:00,host-11,python.exe,42,941,25.9,21,0,0,3,0,1,3.8,0,benign
2026-05-19T07:00:00,host-37,chrome.exe,62,2249,8.0,31,6,7,4,0,2,4.0,0,benign
2026-05-19T07:05:00,host-45,python.exe,37,1074,0.0,14,2,3,0,0,1,4.3,0,benign
2026-05-19T07:10:00,host-20,python.exe,57,109,0.0,9,7,34,0,0,0,3.6,0,benign
2026-05-19T07:15:00,host-31,chrome.exe,34,1014,42.0,49,8,44,0,0,1,3.8,0,benign
2026-05-19T07:20:00,host-07,encryptor.exe,79,478,338.2,395,146,54,3,1,76,8.8,0,suspicious
2026-05-19T07:25:00,host-54,outlook.exe,26,843,46.3,40,6,34,5,0,0,4.1,0,benign
2026-05-19T07:30:00,host-18,python.exe,7,1666,7.7,87,6,45,2,0,0,4.3,0,benign
2026-05-19T07:35:00,host-37,chrome.exe,48,1372,20.6,130,0,28,0,0,5,4.1,0,benign
